cntry,pplfair,pplhlp,ppltrst,implvdm,trstlgl,trstplc,trstplt,trstprl,trstprt,trstsci
HU,4,6,6,10,7,8,1,5,1,8
HU,5,2,0,10,8,8,8,8,8,8
HU,7,6,6,7,7,6,6,8,7,6
HU,1,1,0,9,1,3,0,1,1,5
HU,8,6,6,8,7,7,6,7,6,7
HU,8,8,7,8,5,10,7,6,8,8
HU,8,5,5,9,5,8,3,3,3,8
HU,2,3,2,10,8,7,8,8,7,4
HU,7,7,7,10,5,8,4,5,4,5
HU,6,4,4,10,8,8,4,4,2,10
HU,6,6,6,8,5,5,0,0,0,5
HU,7,7,6,5,6,6,6,7,5,4
HU,5,5,4,6,7,7,6,5,5,7
HU,7,8,8,10,10,10,10,10,10,10
HU,7,6,8,8,6,8,5,5,6,6
HU,8,4,8,10,4,7,3,4,2,4
HU,3,7,8,8,3,7,4,4,4,5
HU,6,2,5,9,5,8,3,4,4,8
HU,7,5,7,9,8,6,5,6,5,5
HU,10,8,8,6,8,7,9,10,8,10
HU,4,1,1,8,2,5,1,0,1,8
HU,3,5,3,8,7,8,6,5,7,8
HU,6,4,6,8,7,7,7,8,7,8
HU,9,1,1,10,5,5,1,0,4,7
HU,4,6,8,10,1,5,0,3,2,5
HU,7,6,7,10,6,8,3,4,3,5
HU,6,4,5,10,6,5,3,5,3,9
HU,4,5,6,5,10,10,10,10,6,5
HU,6,3,3,7,3,5,2,2,2,5
HU,6,7,6,10,6,8,1,5,1,7
HU,7,7,8,10,7,9,4,5,4,6
HU,8,3,7,10,10,10,5,10,5,8
HU,5,9,5,9,9,9,8,9,6,10
HU,8,6,8,10,6,6,4,6,2,5
HU,6,7,6,10,2,6,0,0,2,8
HU,8,6,5,10,2,6,2,6,2,6
HU,8,5,9,8,9,9,8,8,7,8
HU,4,2,1,10,4,6,2,2,2,7
HU,4,3,7,10,4,5,2,2,1,6
HU,2,5,0,10,7,7,6,7,3,6
HU,5,9,7,10,10,10,8,9,7,5
HU,5,6,7,9,8,9,5,5,5,10
HU,6,4,8,9,6,9,6,7,7,8
HU,6,6,5,10,4,4,3,3,2,4
HU,5,5,5,7,8,8,7,8,7,8
HU,5,3,5,8,7,9,7,7,5,7
HU,5,6,7,10,5,7,3,5,3,5
HU,7,2,3,10,8,10,1,3,3,8
HU,8,7,8,8,8,8,7,8,7,7
HU,6,6,5,10,6,7,5,4,2,8
HU,10,9,10,10,9,10,8,10,8,3
HU,5,4,3,8,2,3,2,1,2,8
HU,5,5,0,7,5,5,3,4,5,4
HU,5,7,7,8,3,5,3,3,2,6
HU,8,1,1,10,9,7,8,7,8,9
HU,4,7,3,8,8,8,8,6,7,8
HU,4,9,8,10,5,8,5,6,6,5
HU,5,3,6,8,2,1,2,1,1,2
HU,7,7,7,10,9,9,6,9,6,9
HU,3,4,2,10,7,9,6,8,6,8
HU,8,9,9,7,7,6,6,6,7,10
HU,4,5,7,9,5,9,4,5,4,2
HU,1,2,1,9,2,2,1,1,2,2
HU,8,8,7,8,7,3,5,6,1,2
HU,5,1,4,8,1,3,0,0,0,6
HU,6,8,5,10,10,10,4,8,2,10
HU,8,7,7,8,7,6,5,6,7,10
HU,3,4,2,8,7,7,7,7,7,7
HU,3,1,1,10,1,1,1,1,1,5
HU,8,7,8,10,5,3,1,1,0,9
HU,4,2,4,10,1,2,1,2,2,2
HU,9,8,8,10,6,7,6,4,5,5
HU,8,5,8,10,6,8,5,6,3,10
HU,7,7,5,10,8,8,7,7,7,10
HU,5,2,8,10,6,7,4,6,5,6
HU,5,4,5,8,5,5,5,5,5,9
HU,5,3,7,10,3,10,0,4,0,10
HU,8,8,8,8,8,8,8,8,8,8
HU,2,3,3,7,6,6,4,4,5,7
HU,4,2,3,9,3,2,0,3,2,3
HU,4,5,5,10,2,2,0,0,0,4
HU,10,10,10,9,8,9,8,6,8,8
HU,5,6,5,10,7,8,2,3,2,10
HU,2,2,0,10,4,3,0,4,0,4
HU,8,4,0,10,6,6,7,0,6,10
HU,4,6,8,8,5,7,5,6,5,5
HU,6,4,4,9,8,7,5,6,5,7
HU,2,2,1,8,1,1,1,1,0,6
HU,1,1,1,10,3,1,1,1,1,9
HU,3,3,0,10,4,4,3,4,3,4
HU,9,5,9,5,5,5,5,5,5,5
HU,7,7,7,8,7,7,7,7,7,7
HU,4,5,2,7,7,9,3,5,4,7
HU,5,7,6,10,6,8,4,5,5,3
HU,6,6,5,10,1,1,0,3,0,7
HU,4,6,6,5,6,5,3,5,3,7
HU,6,3,0,10,5,7,5,2,5,9
HU,5,5,4,10,4,5,5,5,4,6
HU,2,3,1,9,1,3,1,0,0,5
HU,8,7,8,10,3,5,5,1,5,5
HU,4,7,5,10,0,3,0,2,0,2
HU,8,9,9,3,6,8,7,9,7,6
HU,8,8,8,8,6,7,6,5,5,8
HU,7,6,6,8,7,7,7,7,7,7
HU,8,10,10,10,10,8,8,10,7,5
HU,7,7,6,5,6,5,6,5,6,8
HU,5,2,0,10,7,7,5,5,5,7
HU,8,8,8,8,9,9,10,6,9,9
HU,5,1,4,10,6,9,0,5,0,8
HU,4,6,4,8,5,5,2,3,2,5
HU,4,6,7,7,8,5,7,5,9,10
HU,8,7,8,5,2,3,5,3,5,4
HU,7,4,7,10,9,9,8,6,7,9
HU,3,2,3,6,3,5,2,3,2,5
HU,10,8,10,9,9,10,10,7,9,8
HU,6,4,2,6,2,4,2,2,5,4
HU,7,6,6,4,6,5,6,7,5,6
HU,6,4,5,7,7,7,5,6,6,8
HU,4,4,10,6,6,7,4,5,6,5
HU,7,7,2,10,10,9,9,10,9,10
HU,8,8,8,9,8,7,7,8,7,6
HU,6,7,6,9,9,9,9,8,8,5
SI,9,7,9,10,8,10,6,9,5,10
SI,5,4,5,5,2,10,5,5,5,9
SI,6,8,6,8,7,7,0,0,0,6
SI,5,4,3,8,4,7,4,2,4,8
SI,2,6,2,10,5,5,0,1,0,8
SI,8,0,5,6,2,0,2,4,0,0
SI,0,0,0,8,0,4,4,5,3,4
SI,8,7,8,9,7,10,7,7,6,9
SI,4,6,5,10,8,9,0,6,3,9
SI,6,3,2,9,4,7,2,4,2,7
SI,6,8,5,9,3,4,2,3,2,6
SI,8,9,6,5,1,5,1,1,1,1
SI,2,2,2,9,2,8,1,4,1,8
SI,5,0,0,5,0,5,0,0,0,0
SI,6,8,0,9,7,10,3,5,3,7
SI,4,4,3,10,2,5,3,4,3,7
SI,4,3,5,10,5,8,2,5,2,7
SI,6,6,7,10,5,7,5,6,5,9
SI,6,5,4,9,0,6,3,3,0,9
SI,3,6,4,10,5,4,2,5,3,8
SI,7,5,5,9,8,4,2,3,3,7
SI,2,4,9,10,1,1,0,2,1,8
SI,5,8,4,8,5,7,3,5,2,8
SI,7,7,5,10,5,7,2,3,2,6
SI,6,8,7,8,5,7,4,5,6,9
SI,8,6,8,8,7,7,3,4,3,7
SI,7,9,0,8,5,8,0,3,3,10
SI,6,7,5,2,0,2,0,0,1,5
SI,5,2,5,10,4,4,0,4,0,1
SI,3,4,1,10,4,2,0,0,0,8
SI,9,7,6,10,5,8,4,3,5,10
SI,5,6,4,7,7,7,4,7,4,9
SI,7,6,4,10,7,8,2,6,2,9
SI,6,7,7,5,2,8,3,2,4,8
SI,0,5,0,10,4,8,0,3,5,9
SI,7,9,7,9,7,8,4,5,4,9
SI,7,6,7,7,8,9,6,8,6,10
SI,5,7,3,10,0,6,1,3,1,6
SI,3,5,6,10,5,7,2,3,3,10
SI,8,2,6,10,4,7,2,5,0,7
SI,4,5,5,7,6,8,4,6,4,7
SI,3,5,5,6,6,8,2,4,1,8
SI,5,7,5,10,6,6,1,3,1,8
SI,3,6,3,0,0,0,0,0,0,7
SI,7,5,7,9,5,6,3,4,4,7
SI,7,6,7,10,7,3,4,3,6,8
SI,8,4,6,10,4,9,3,5,2,10
SI,4,1,3,10,3,8,0,2,0,8
SI,0,0,0,10,0,5,2,5,2,10
SI,7,7,4,7,7,9,8,7,6,9
SI,2,2,8,8,2,4,6,3,2,8
SI,8,6,7,10,9,9,5,4,3,10
SI,7,7,7,10,8,9,5,8,5,10
SI,6,5,5,3,5,4,3,5,3,7
SI,7,5,6,8,5,7,5,6,4,4
SI,5,7,4,9,0,6,2,7,5,8
SI,1,5,0,10,10,10,5,5,4,8
SI,4,5,2,6,8,9,7,6,7,4
SI,3,3,5,0,8,8,0,0,1,8
SI,6,7,6,8,6,7,5,6,5,7
SI,7,5,6,10,5,4,0,3,1,8
SI,8,8,7,9,5,7,5,5,5,8
SI,7,7,8,10,6,6,2,5,2,8
SI,6,4,0,6,5,6,3,4,3,7
SI,7,7,5,10,3,3,2,3,2,7
SI,5,8,5,7,4,5,3,5,3,7
SI,5,9,3,10,4,8,1,1,0,7
SI,8,8,6,10,5,6,3,2,3,8
SI,0,3,0,9,2,5,0,2,0,7
SI,4,6,3,8,8,8,3,5,3,8
SI,4,5,5,5,4,6,3,4,3,7
SI,4,8,3,10,10,9,6,7,6,10
SI,6,8,8,10,7,4,5,5,4,8
SI,4,6,5,8,8,7,2,7,2,7
SI,5,5,5,3,3,8,0,0,0,9
SI,6,7,4,10,5,6,2,6,3,8
SI,4,4,2,5,3,3,0,1,0,1
SI,4,2,5,7,8,9,5,6,5,9
SI,7,4,5,10,3,6,1,1,1,7
SI,7,6,5,10,5,8,3,5,3,7
SI,4,7,5,10,6,7,0,0,0,8
SI,5,2,4,5,6,8,3,5,3,5
SI,7,7,7,10,7,8,5,5,5,6
SI,4,6,1,5,1,0,1,2,1,4
SI,8,4,5,4,2,8,0,2,9,3
SI,5,9,3,5,6,5,3,4,1,10
SI,3,2,3,8,1,3,3,4,4,4
SI,8,5,8,0,5,10,5,5,5,5
SI,7,8,7,10,5,6,2,5,2,9
SI,6,7,5,9,7,9,2,4,4,8
SI,7,5,5,9,5,7,6,7,6,8
SI,2,3,4,7,5,6,4,3,3,7
SI,6,8,4,10,6,6,4,5,2,6
SI,5,5,5,10,4,7,0,0,0,9
SI,8,10,4,10,3,3,2,0,3,10
SI,6,8,5,10,3,8,3,6,4,10
SI,5,7,4,9,3,4,0,2,0,6
SI,7,6,7,10,7,8,6,6,6,9
SI,5,5,5,10,6,7,0,5,0,8
SI,2,3,8,8,3,7,2,3,2,8
SI,4,4,3,9,6,7,3,4,3,8
SI,4,7,5,10,1,4,3,0,2,8
SI,2,3,3,10,0,0,0,4,4,8
SI,5,5,4,5,3,3,0,2,2,8
SI,8,7,7,10,6,8,6,5,5,8
SI,3,5,5,10,3,2,3,3,3,7
SI,8,3,6,10,6,8,5,6,5,6
SI,9,5,5,7,4,5,5,3,5,7
SI,2,5,5,5,2,2,2,3,2,2
SI,5,3,5,5,2,3,0,1,1,3
SI,4,4,3,4,0,0,0,2,2,3
SI,8,8,10,8,2,7,3,5,2,5
SI,0,0,0,5,2,4,0,0,0,4
SI,6,5,3,9,6,7,4,3,4,7
SI,4,4,0,10,8,8,0,0,0,9
SI,7,10,0,4,4,6,3,4,6,7
SI,6,9,9,9,8,9,6,6,6,8
SI,5,6,5,7,5,7,3,3,3,5
SI,2,0,0,10,2,6,0,2,3,9
SI,5,8,8,10,6,8,4,6,4,9
SI,7,4,7,9,9,8,5,7,5,9
SI,8,8,9,10,7,7,5,5,3,8
SI,3,5,5,5,8,10,5,8,5,10
SI,7,7,7,7,3,5,2,3,2,6
SI,1,5,1,5,0,5,0,1,0,4
SI,7,7,5,10,5,8,5,8,2,10
SI,5,0,0,0,1,3,0,1,0,4
SI,8,5,5,8,5,5,0,0,0,7
SI,3,1,3,8,9,10,4,5,4,9
SI,4,5,2,8,6,8,6,5,5,6
SI,5,7,4,8,3,5,2,3,2,7
SI,4,7,2,10,0,6,0,0,0,7
SI,5,7,6,10,3,4,2,3,2,7
SI,8,9,5,5,8,9,1,2,0,8
SI,6,6,4,10,5,7,6,6,6,8
SI,5,4,5,8,5,7,3,5,3,8
SI,6,5,4,8,5,7,2,4,2,8
SI,1,1,0,10,0,0,1,8,0,9
SI,3,3,2,10,3,5,1,5,2,8
SI,1,4,0,9,3,9,4,6,4,9
SI,4,2,2,10,2,8,5,3,3,9
SI,6,7,7,7,4,5,2,4,1,4
SI,5,3,4,10,0,3,0,0,0,3
SI,10,10,6,6,5,6,5,5,5,7
SI,6,8,7,10,9,9,6,8,4,7
SI,9,2,2,8,5,9,5,5,8,7
SI,4,6,2,10,6,4,0,6,1,3
SI,3,8,7,9,5,6,5,3,4,8
SI,10,5,5,10,6,5,3,2,3,7
SI,5,5,2,10,7,8,6,8,5,8
SI,4,9,6,10,9,6,3,6,1,9
SI,3,3,5,9,4,1,1,3,1,9
SI,1,2,3,9,4,4,2,3,2,5
SI,2,5,5,10,2,8,0,1,0,7
SI,5,10,10,10,0,0,0,0,0,10
SI,8,5,7,8,8,8,5,7,5,7
SI,5,6,4,10,3,4,3,4,3,0
SI,4,4,3,10,6,2,1,3,1,9
SI,3,1,2,3,3,7,0,0,0,3
SI,3,3,3,10,1,6,1,1,1,2
SI,7,5,3,10,8,8,4,6,3,10
SI,4,3,7,10,6,6,1,3,0,8
SI,8,2,3,4,6,6,0,3,0,7
SI,5,7,5,10,3,7,0,0,0,5
SI,8,9,8,9,7,9,8,7,7,10
SI,7,4,4,10,5,7,4,3,4,6
SI,0,5,10,10,0,8,0,0,0,5
SI,8,9,7,9,7,9,3,7,3,8
SI,4,2,5,10,5,7,0,0,2,10
SI,7,5,0,9,8,9,6,8,6,9
SI,7,6,6,9,5,8,6,7,7,8
SI,7,5,6,9,4,6,4,5,4,7
SI,7,10,7,10,6,0,6,5,0,10
SI,8,4,7,10,8,9,3,5,4,8
SI,3,3,0,10,0,5,0,0,0,2
SI,5,3,4,9,6,6,3,5,3,8
SI,8,2,7,10,7,7,6,6,5,8
SI,7,7,8,9,6,7,5,8,4,9
SI,8,8,10,5,0,5,0,0,0,6
SI,10,8,0,10,5,9,9,4,7,9
SI,2,2,1,5,0,2,0,0,0,8
SI,8,5,5,5,5,5,0,0,0,10
SI,6,3,4,8,6,8,2,3,3,8
SI,5,4,5,10,0,2,0,1,0,10
SI,7,2,6,10,4,7,3,3,4,9
SI,5,2,2,7,1,0,0,3,0,5
SI,5,0,0,10,8,8,6,5,6,10
SI,5,8,8,8,4,9,4,5,3,4
SI,5,5,5,5,0,4,0,0,0,4
SI,6,0,0,10,1,10,5,10,4,8
SI,5,5,5,7,7,8,5,7,5,7
SI,4,8,10,10,2,2,3,3,2,7
SI,5,7,5,6,6,8,5,4,4,7
SI,6,6,7,10,8,7,4,7,4,9
SI,8,2,7,10,7,10,3,3,1,10
SI,9,9,8,10,5,9,3,8,3,9
SI,8,2,8,6,6,7,3,7,2,7
SI,6,3,6,5,4,7,7,6,5,5
SI,7,8,7,10,5,8,3,5,4,8
SI,5,3,2,10,7,5,4,6,7,10
SI,5,6,7,8,5,5,3,2,3,5
SI,7,8,6,8,2,8,4,4,3,8
SI,5,8,7,9,7,7,4,6,4,7
SI,4,7,5,10,8,5,5,8,5,8
SI,5,5,5,10,5,6,3,3,2,3
SI,7,5,3,7,6,8,0,7,0,8
SI,5,4,6,10,5,6,2,3,2,8
SI,6,3,5,8,2,7,1,3,1,6
SI,5,5,2,5,5,5,5,3,5,5
SI,5,5,0,9,7,5,4,6,4,7
SI,7,7,6,9,7,8,6,5,6,8
SI,5,6,6,8,6,6,3,3,3,6
SI,1,2,1,8,2,6,2,1,2,6
SI,5,5,5,0,5,7,5,5,5,5
SI,5,5,5,6,3,3,3,3,2,2
SI,3,2,1,9,3,3,3,6,3,6
SI,7,5,8,10,3,4,0,1,0,8
SI,5,6,0,8,3,4,0,0,0,9
SI,3,4,0,10,0,4,2,3,2,7
SI,8,7,10,8,6,7,3,4,2,6
SI,3,4,3,10,3,2,1,3,3,7
SI,10,10,0,9,8,10,5,8,0,10
SI,4,6,7,9,7,8,2,3,2,10
SI,4,5,4,10,4,7,3,4,3,9
SI,3,3,5,4,4,0,0,4,0,3
SI,9,5,9,10,10,10,2,9,4,10
SI,5,5,3,8,6,5,0,3,3,7
SI,4,6,3,5,4,8,3,3,4,8
SI,2,4,0,10,5,8,3,5,3,5
SI,7,3,7,10,4,8,6,5,4,8
SI,2,1,4,8,0,4,0,1,0,4
SI,5,8,8,9,7,9,7,7,9,9
SI,7,6,6,9,2,6,2,2,2,5
SI,0,5,0,5,1,3,0,2,0,5
SI,10,0,0,5,5,5,5,0,5,5
SI,6,10,5,10,5,10,5,10,5,10
SI,5,10,2,5,0,6,0,0,0,8
SI,2,2,5,2,2,2,2,2,2,5
SI,3,9,10,4,0,5,0,5,5,8
SI,10,1,1,10,1,10,1,1,1,1
SI,7,0,4,9,3,0,0,0,0,0
SI,4,3,3,10,7,7,2,3,2,4
SI,7,5,7,9,8,9,6,7,7,7
SI,5,8,3,7,5,7,3,5,6,8
SI,5,3,3,6,5,8,5,5,5,6
SI,5,5,7,10,2,4,1,3,1,8
SI,8,6,8,10,6,6,4,8,5,9
SI,5,3,0,10,1,10,0,3,0,10
SI,2,3,2,7,6,8,2,1,1,8
SI,6,4,8,8,3,3,3,5,3,5
SI,7,5,8,7,5,7,3,3,3,7
SI,8,3,4,2,6,9,2,5,0,8
SI,3,3,1,10,4,8,3,4,3,7
SI,6,5,4,10,4,5,1,3,2,9
SI,7,6,8,10,4,6,4,7,5,8
SI,8,6,8,10,5,8,0,6,0,5
SI,7,7,8,10,7,7,4,7,3,6
SI,6,9,8,7,3,9,2,5,2,8
SI,7,6,5,10,1,8,5,5,5,5
SI,3,4,2,10,6,6,2,2,3,7
SI,5,3,4,9,7,7,2,5,3,7
SI,7,0,0,10,0,8,7,5,7,8
SI,8,8,1,10,3,7,7,6,4,9
SI,2,1,2,9,2,4,2,2,2,6
SI,5,6,5,6,5,8,4,3,4,8
SI,5,5,3,8,7,7,2,5,2,8
SI,7,5,7,9,7,8,3,5,2,8
SI,5,2,1,10,0,4,0,0,0,0
SI,8,5,0,10,3,8,0,0,4,8
SI,7,5,6,8,4,8,4,6,4,8
SI,9,6,3,10,8,8,1,1,0,8
SI,5,9,8,10,7,10,6,8,6,10
SI,0,3,0,10,7,0,2,4,2,9
SI,3,5,8,10,2,5,6,10,8,7
SI,3,2,8,10,7,5,3,5,3,9
SI,1,7,0,8,3,7,2,3,2,3
SI,9,8,8,10,5,5,3,4,3,6
SI,5,7,5,10,10,10,7,8,5,10
SI,5,8,8,6,2,10,1,2,1,7
SI,5,8,4,8,4,6,2,5,2,7
SI,5,3,5,10,4,5,4,5,6,7
SI,6,6,6,10,7,8,3,5,3,10
SI,7,4,6,9,1,2,0,3,0,5
SI,7,3,3,10,7,9,5,7,5,9
SI,7,8,8,5,4,6,6,5,6,7
SI,7,9,2,10,10,7,5,6,5,10
SI,6,7,5,10,3,3,2,3,4,8
SI,2,8,8,2,2,5,0,0,0,5
SI,4,7,7,10,6,4,0,6,2,8
SI,3,7,3,8,3,8,0,2,0,4
SI,5,5,5,5,2,8,0,5,0,9
SI,7,6,7,10,8,8,6,7,4,9
SI,5,5,5,8,6,8,0,4,0,6
SI,10,10,0,10,5,5,0,0,0,5
SI,3,2,2,10,1,5,0,2,0,7
SI,7,8,7,8,5,10,7,5,5,10
SI,5,3,2,5,3,8,0,0,0,10
SI,3,0,3,9,0,6,0,0,0,4
SI,5,8,0,10,4,7,0,3,2,10
SI,5,8,7,10,5,8,6,6,4,9
SI,5,3,7,7,7,9,5,5,5,8
SI,3,2,3,5,4,7,0,2,0,8
SI,0,3,0,10,3,8,0,0,2,8
SI,8,7,9,8,9,9,4,7,5,9
SI,8,8,5,8,0,1,0,0,0,5
SI,8,8,8,10,9,8,2,6,1,8
SI,4,4,8,8,5,5,5,5,5,8
SI,5,5,10,10,5,7,3,5,3,10
SI,8,9,8,9,1,8,8,9,9,9
SI,7,7,7,10,2,3,0,2,0,4
SI,3,7,5,8,3,6,2,4,4,7
SI,5,4,0,8,5,8,0,1,0,8
SI,7,7,6,10,6,8,4,6,4,10
SI,7,7,9,10,7,10,2,8,2,9
SI,8,9,8,9,4,4,2,6,2,7
SI,7,5,8,7,6,7,5,4,5,7
SI,4,3,3,8,5,8,7,6,4,8
SI,5,4,7,9,6,9,2,3,2,8
SI,4,4,4,10,1,6,0,0,0,5
SI,5,5,5,10,2,4,0,2,0,4
SI,8,2,5,7,5,2,2,3,2,2
SI,10,8,4,10,5,8,4,7,5,7
SI,5,5,3,10,3,5,2,3,3,7
SI,7,7,9,8,5,6,5,4,4,7
SI,7,8,3,8,6,8,7,5,6,8
SI,0,0,0,2,0,5,0,2,0,2
SI,3,5,5,5,2,2,0,0,0,8
SI,5,7,5,10,1,1,0,6,0,10
SI,7,6,4,9,7,7,0,3,0,8
SI,9,8,9,10,7,8,0,2,5,9
SI,5,3,4,8,3,5,2,3,2,6
SI,7,7,5,10,6,8,5,7,5,9
SI,0,0,0,4,0,0,0,0,0,1
SI,6,6,3,10,2,4,3,3,2,7
SI,4,5,4,8,4,6,4,4,4,7
SI,2,8,3,2,2,1,1,2,1,7
SI,5,4,3,8,4,5,5,4,5,8
SI,6,5,6,9,6,7,6,6,6,7
SI,3,5,1,10,2,6,1,1,2,7
SI,6,5,1,8,4,9,0,2,2,8
SI,8,8,8,8,7,7,5,7,5,7
SI,5,5,4,0,0,5,0,0,0,5
SI,7,3,8,10,9,10,6,8,6,9
SI,7,6,8,10,10,10,10,0,10,5
SI,7,4,5,10,7,9,5,5,5,8
SI,8,7,8,8,3,6,3,8,3,8
SI,6,5,5,5,0,4,0,0,0,3
SI,2,5,2,10,2,6,1,2,1,6
SI,0,10,0,8,5,8,8,10,8,5
SI,8,9,6,5,0,0,0,0,0,6
SI,0,2,0,5,1,6,0,0,0,3
SI,2,3,1,10,2,4,0,0,0,3
SI,8,8,8,10,8,8,6,7,6,9
SI,5,3,1,8,4,4,1,3,2,6
SI,5,8,7,10,3,4,2,3,2,9
SI,8,3,5,10,3,10,1,5,2,10
SI,0,0,0,10,2,0,3,4,0,6
SI,2,6,3,9,5,5,1,2,1,8
SI,5,8,5,8,5,6,5,5,5,8
SI,7,8,7,7,0,5,0,0,0,5
SI,2,3,2,4,2,8,2,3,3,6
SI,8,8,8,10,6,6,2,10,2,10
SI,7,6,5,9,8,9,7,8,5,9
SI,7,10,0,10,2,10,5,8,5,10
SI,2,4,6,9,5,8,4,4,4,8
SI,2,1,1,10,4,7,0,0,0,8
SI,5,7,5,9,7,8,5,7,5,9
SI,3,1,1,10,1,6,1,1,4,8
SI,6,5,6,9,4,7,2,5,2,8
SI,5,5,2,10,8,8,1,3,1,9
SI,2,1,3,9,3,4,0,0,0,10
SI,6,7,8,10,7,7,5,5,5,7
SI,0,0,0,10,1,2,0,0,0,2
SI,8,9,4,10,5,3,0,2,0,8
SI,4,5,2,5,4,8,3,4,3,10
SI,6,4,5,10,3,6,2,2,2,6
SI,5,5,5,8,3,3,1,5,6,7
SI,5,5,6,8,3,3,1,2,1,4
SI,5,7,0,6,5,7,5,4,4,8
SI,4,5,0,10,0,5,0,5,6,8
SI,7,6,8,10,7,9,4,5,4,8
SI,5,5,5,10,3,4,1,3,0,7
SI,3,7,5,10,7,7,3,5,2,8
SI,5,4,6,5,2,3,0,2,0,4
SI,7,4,7,9,6,8,4,5,4,10
SI,5,9,5,5,2,3,2,2,1,4
SI,6,6,6,10,7,7,6,7,6,7
SI,6,7,6,8,4,4,2,3,2,7
SI,4,5,4,8,8,9,0,2,3,8
SI,7,7,7,9,7,8,5,6,3,9
SI,5,1,5,7,8,8,6,5,7,8
SI,7,5,0,5,0,0,0,0,0,0
SI,9,4,6,10,6,6,5,6,5,10
SI,10,0,0,3,3,2,3,3,1,3
SI,0,7,0,10,4,10,5,10,5,10
SI,8,4,5,10,7,9,5,8,5,9
SI,3,5,3,8,3,7,0,0,0,4
SI,5,5,5,10,6,8,4,5,6,8
SI,5,4,3,7,0,10,0,0,0,8
SI,3,4,3,5,6,3,6,5,2,10
SI,10,0,0,10,0,2,0,0,2,10
SI,7,8,8,10,0,5,0,0,0,9
SI,2,7,2,10,1,4,2,3,4,10
SI,4,5,4,10,3,2,3,3,3,8
SI,5,8,6,10,3,3,3,4,2,8
SI,8,5,8,5,4,6,1,2,1,7
SI,7,2,7,10,3,8,1,2,0,9
SI,7,8,6,3,2,4,1,1,1,4
SI,6,5,5,10,4,4,2,3,2,8
SI,7,5,7,10,7,8,5,5,8,8
SI,5,7,5,10,3,4,0,3,0,8
SI,5,5,3,8,5,7,5,5,5,7
SI,5,3,0,10,5,7,0,5,1,8
SI,4,5,5,6,2,2,0,1,0,3
SI,5,5,5,8,5,8,8,5,5,5
SI,7,6,8,6,3,7,5,6,5,8
SI,7,10,8,10,0,5,0,0,0,8
SI,9,9,9,10,8,8,6,7,6,10
SI,5,4,8,10,5,5,5,5,5,5
SI,5,10,5,5,5,5,5,5,5,7
SI,2,0,0,0,0,5,0,0,0,0
SI,6,5,0,10,2,5,2,2,2,6
SI,7,8,7,8,8,8,3,7,0,8
SI,2,4,0,7,0,0,0,0,0,3
SI,6,3,3,10,5,6,4,5,5,8
SI,3,3,3,10,3,3,0,0,2,8
SI,7,8,7,10,9,9,0,8,4,9
SI,5,0,0,9,0,0,0,4,0,10
SI,5,3,5,8,2,7,2,2,2,6
SI,6,5,6,9,5,4,3,5,5,10
SI,5,9,5,9,3,5,6,7,5,8
SI,5,0,4,9,0,0,0,0,0,10
SI,7,6,8,8,3,5,3,5,4,7
SI,5,10,6,10,3,4,3,5,3,5
SI,6,4,8,10,9,9,5,7,4,10
SI,5,4,1,3,2,2,1,3,2,5
SI,7,6,7,9,3,6,2,2,4,8
SI,2,7,0,10,2,4,0,0,0,5
SI,2,6,4,8,2,1,0,1,1,3
SI,9,5,7,10,10,10,8,9,8,9
SI,7,6,5,10,3,5,2,2,2,8
SI,5,7,8,10,8,9,6,8,6,9
SI,8,8,8,10,8,8,8,8,8,6
SI,9,10,10,10,8,9,4,3,5,10
SI,7,3,5,10,3,7,3,7,3,8
SI,7,8,8,9,2,1,0,3,0,10
SI,5,3,7,10,2,5,2,3,0,7
SI,4,5,3,7,5,7,2,3,2,8
SI,8,6,7,5,6,6,1,1,2,5
SI,3,8,4,10,0,0,1,3,1,5
SI,0,7,0,7,10,10,5,4,5,10
SI,8,4,10,10,0,5,0,0,0,8
SI,5,5,5,10,0,0,5,0,5,5
SI,5,5,5,10,5,6,3,0,1,7
SI,5,4,7,9,8,9,0,0,0,5
SI,7,9,3,10,5,4,4,5,4,8
SI,7,7,8,8,7,8,6,7,6,7
SI,8,5,7,10,4,8,3,7,8,6
SI,5,6,7,10,1,3,0,3,0,7
SI,3,4,1,6,4,1,2,4,5,3
SI,8,8,6,9,3,9,1,4,3,8
SI,6,5,7,9,4,6,3,4,3,6
SI,5,7,5,8,5,0,3,0,0,6
SI,8,8,5,10,2,2,3,5,1,8
SI,6,7,6,8,2,5,1,4,1,2
SI,5,3,0,9,7,9,5,7,5,9
SI,5,1,4,8,2,6,2,3,2,6
SI,5,4,5,8,2,3,2,2,2,7
SI,5,4,6,10,7,8,3,5,3,8
SI,5,6,7,8,5,6,3,4,3,6
SI,5,8,8,10,9,10,5,8,6,10
SI,8,7,6,8,6,9,6,5,3,10
SI,7,8,7,10,7,9,6,7,6,9
SI,1,1,1,10,3,5,0,0,0,7
SI,6,4,5,10,5,6,6,6,4,6
SI,1,1,1,10,4,3,0,4,2,9
SI,5,0,0,5,4,8,0,0,5,8
SI,7,8,5,10,0,5,3,3,5,7
SI,3,8,3,7,7,9,3,7,3,8
SI,5,7,5,10,8,9,4,6,4,10
SI,8,8,8,10,9,7,4,4,7,10
SI,7,3,8,10,9,9,7,6,5,9
SI,10,1,2,5,5,6,5,2,5,9
SI,7,6,5,7,5,8,6,5,5,8
