cntry,pplfair,pplhlp,ppltrst,implvdm,trstlgl,trstplc,trstplt,trstprl,trstprt,trstsci
PL,5,1,1,9,8,5,0,0,0,9
PL,3,5,7,10,5,7,0,0,0,8
PL,5,2,4,9,4,8,3,2,3,8
PL,3,0,0,3,7,9,0,5,0,10
PL,7,4,2,7,7,4,1,5,1,8
PL,4,2,2,10,6,3,2,2,2,10
PL,9,2,5,10,1,5,0,1,1,10
PL,8,6,4,8,2,2,2,3,2,8
PL,2,3,7,9,2,5,0,1,1,3
PL,10,5,1,10,2,10,0,2,0,10
PL,5,5,5,10,5,5,5,5,2,5
PL,8,5,8,10,5,2,4,5,4,7
PL,3,1,2,8,7,7,1,2,2,9
PL,3,3,4,7,3,2,1,3,1,6
PL,6,5,5,6,2,5,3,0,4,2
PL,5,4,3,9,7,9,4,7,5,1
PL,8,7,5,9,1,6,2,2,2,7
PL,7,4,8,10,6,9,6,7,7,7
PL,2,0,2,9,3,6,1,1,2,9
PL,5,2,0,8,5,7,4,5,4,5
PL,5,8,8,10,6,8,1,6,0,8
PL,0,0,0,10,0,9,5,0,0,0
PL,5,0,2,10,2,2,2,2,2,3
PL,5,0,5,10,8,8,8,8,8,0
PL,5,0,0,10,0,10,5,10,10,5
PL,5,2,1,10,0,6,0,0,0,10
PL,7,5,5,10,3,5,2,2,2,6
PL,1,1,0,9,7,4,3,1,4,8
PL,0,0,1,10,3,1,0,2,4,7
PL,0,0,0,10,0,5,0,0,0,7
PL,2,2,2,8,5,6,1,2,1,4
PL,8,5,5,10,4,3,0,0,0,9
PL,0,0,0,10,3,0,0,0,0,10
PL,7,5,6,10,7,6,3,5,3,8
PL,0,0,0,10,0,5,0,0,0,10
PL,3,1,1,10,2,4,0,3,0,8
PL,4,3,3,8,2,7,2,3,1,7
PL,8,8,10,10,0,4,0,0,5,10
PL,3,2,1,10,2,8,4,4,4,8
PL,6,5,7,5,5,7,3,3,3,6
PL,6,2,2,4,5,6,3,2,4,7
PL,5,1,3,10,3,5,1,5,1,3
PL,8,2,0,10,3,3,3,5,3,0
PL,1,5,0,10,2,5,3,3,3,8
PL,5,6,5,10,0,2,0,2,0,7
PL,0,0,0,10,0,5,3,4,2,5
PL,3,2,0,9,6,7,2,5,2,7
PL,8,3,8,10,3,8,3,3,5,9
PL,5,6,4,9,3,5,1,2,1,7
PL,0,3,2,10,1,4,2,3,2,5
PL,6,7,5,10,5,8,3,5,4,5
PL,10,5,5,10,5,10,5,5,5,10
PL,4,6,3,10,4,5,3,3,3,8
PL,7,4,2,10,8,8,3,6,1,8
PL,9,1,8,8,5,5,6,6,8,8
PL,0,0,0,10,1,4,2,3,2,5
PL,0,0,1,10,5,4,0,5,5,7
PL,2,0,2,5,0,0,0,0,0,0
PL,2,5,2,10,3,2,0,0,0,8
PL,0,0,0,0,0,4,0,0,0,6
PL,2,4,2,2,3,2,2,3,5,7
PL,8,4,6,10,7,5,4,4,6,8
PL,3,2,3,10,9,9,7,7,4,9
PL,5,5,0,10,4,7,3,5,2,5
PL,1,1,9,5,1,1,0,1,1,1
PL,8,3,8,9,2,5,1,1,3,5
PL,10,0,0,0,0,0,0,0,3,8
PL,3,8,0,10,6,9,6,5,6,10
PL,0,0,0,10,1,0,0,2,0,1
PL,3,2,5,10,1,5,1,1,1,6
PL,5,2,2,10,3,4,4,3,3,5
PL,3,3,2,5,2,0,2,1,2,3
PL,0,0,0,10,9,9,9,9,9,8
PL,8,6,3,10,8,8,2,7,4,9
PL,3,0,5,10,4,0,0,0,0,5
PL,0,0,0,4,3,0,0,0,0,2
PL,5,2,5,10,0,1,1,1,1,9
PL,5,4,3,5,1,2,0,1,0,2
PL,10,0,10,10,4,5,0,0,1,8
PL,5,8,4,10,5,6,0,0,0,7
PL,1,2,2,10,1,0,1,0,1,7
PL,7,2,1,10,2,5,1,1,1,8
PL,10,0,0,10,2,8,0,2,1,9
PL,8,3,8,10,3,1,0,0,0,7
PL,3,3,3,7,4,6,1,3,2,7
PL,8,5,0,10,1,1,0,1,0,3
PL,6,6,6,8,6,5,3,5,3,4
PL,1,1,1,0,0,0,0,0,0,0
PL,3,6,0,10,4,4,5,3,5,9
PL,3,1,2,10,2,3,0,2,0,3
PL,5,2,3,10,6,7,3,4,3,6
PL,2,1,2,0,0,0,0,0,0,8
PL,5,5,3,10,8,7,2,0,2,10
PL,7,3,7,10,6,7,3,9,3,9
PL,3,5,0,10,0,2,0,6,0,7
PL,3,2,2,10,5,6,3,5,2,9
PL,0,0,0,10,2,3,2,4,2,5
PL,5,3,2,10,1,8,2,4,2,7
PL,0,0,0,10,7,5,0,0,0,3
PL,4,8,0,8,6,7,7,7,5,6
PL,5,0,0,10,0,1,0,0,0,7
PL,5,0,5,10,0,5,5,0,5,10
PL,2,2,0,10,2,2,0,1,0,7
PL,5,7,1,10,3,7,6,5,5,10
PL,3,4,3,7,3,5,4,3,3,4
PL,10,10,0,10,3,5,1,5,1,5
PL,7,2,1,8,1,2,0,1,1,4
PL,7,8,7,3,9,8,7,6,8,6
PL,8,8,8,10,1,2,2,3,2,8
PL,3,4,3,10,2,5,2,3,2,6
PL,5,2,2,8,3,5,2,3,2,5
PL,3,2,3,9,3,7,1,3,2,8
PL,5,7,0,8,3,4,3,3,3,7
PL,2,2,3,5,1,2,1,0,2,7
PL,7,3,3,10,3,2,3,5,3,5
PL,1,1,2,6,0,0,0,0,0,2
PL,4,3,4,10,5,6,1,2,1,8
PL,7,8,6,6,5,7,3,5,3,6
PL,5,5,5,10,5,5,5,5,5,8
PL,10,7,6,9,5,4,1,3,2,3
PL,6,6,5,4,2,4,0,2,0,4
PL,8,7,5,10,5,8,7,7,6,8
PL,5,0,0,10,0,5,5,10,0,5
PL,0,0,0,10,5,7,2,4,3,4
PL,10,10,0,10,5,8,2,5,2,2
PL,4,1,3,10,1,5,0,1,0,0
PL,5,1,0,10,0,3,0,0,0,8
PL,10,10,10,10,5,4,4,5,4,4
PL,7,8,3,10,0,4,1,3,2,8
PL,6,5,7,10,2,1,0,1,1,9
PL,7,3,3,10,1,2,2,0,4,9
PL,3,0,5,10,0,7,0,0,0,9
PL,0,0,0,10,0,10,0,5,3,8
PL,0,0,0,5,2,2,0,2,2,8
PL,8,8,8,10,4,3,2,5,2,4
PL,4,1,2,8,3,1,2,2,1,0
PL,7,3,3,7,6,8,7,7,7,6
PL,2,0,0,8,5,8,0,0,0,2
PL,10,0,0,10,0,0,0,0,0,0
PL,2,2,1,10,0,1,0,0,0,3
PL,4,4,4,8,4,4,3,5,3,6
PL,7,1,0,10,5,9,2,2,1,10
PL,0,0,0,5,3,2,10,6,8,9
PL,4,4,0,10,0,4,0,0,0,9
PL,7,7,4,10,4,5,1,2,0,9
PL,8,1,2,10,0,4,0,0,0,10
PL,0,0,0,10,0,0,0,0,0,2
PL,10,10,0,10,10,10,9,10,7,10
PL,3,3,2,4,3,5,1,2,1,8
PL,2,2,4,10,3,5,2,0,2,7
PL,0,0,0,0,2,0,2,10,10,10
PL,2,0,0,10,7,6,0,5,0,7
PL,7,4,2,10,2,5,0,1,3,8
PL,5,5,2,10,4,4,1,1,1,5
PL,10,0,0,10,0,4,4,5,5,8
PL,4,5,3,10,3,3,0,3,0,5
PL,7,7,0,10,4,7,1,3,2,7
PL,0,5,0,10,5,8,3,4,3,8
PL,3,2,0,10,0,0,5,5,5,10
PL,5,2,3,7,3,4,1,2,1,3
PL,3,7,1,10,0,8,2,4,5,10
PL,10,5,10,10,3,5,3,4,2,7
PL,4,1,1,10,3,2,0,4,1,5
PL,10,10,0,5,10,10,5,6,6,9
PL,5,5,0,10,4,5,5,5,4,8
PL,3,0,0,10,0,4,0,0,0,5
PL,5,5,4,10,3,3,0,2,0,9
PL,7,5,7,10,4,4,3,4,3,7
PL,4,4,0,10,3,8,0,3,0,10
PL,7,7,2,10,5,8,2,5,5,8
PL,6,0,0,10,0,0,3,0,3,6
PL,5,2,5,7,5,8,3,4,2,3
PL,0,0,0,9,7,4,3,6,4,8
PL,10,0,10,10,2,4,0,2,2,5
PL,2,2,0,10,0,3,0,7,0,9
PL,3,3,3,9,1,3,1,3,1,9
PL,4,2,0,10,1,5,1,0,1,3
PL,5,5,5,10,7,8,5,5,5,6
PL,0,0,0,10,10,10,3,8,3,10
PL,3,3,3,10,0,2,0,0,0,3
PL,6,2,5,10,4,4,2,3,2,6
PL,5,5,9,10,9,10,1,2,0,9
PL,0,0,0,10,0,10,3,5,0,2
PL,9,3,8,10,1,8,2,2,5,9
PL,9,8,2,10,2,4,5,3,1,3
PL,2,2,0,5,5,5,0,0,0,8
PL,5,5,0,10,5,6,0,0,0,8
PL,1,2,1,0,2,4,0,3,0,2
PL,3,0,7,10,2,1,0,0,1,9
PL,5,2,4,10,2,7,2,3,2,8
PL,5,5,0,5,1,4,0,0,1,6
PL,3,0,2,10,6,6,6,7,6,5
PL,0,0,0,10,0,5,0,0,3,9
PL,4,3,0,10,5,5,0,0,3,5
PL,5,5,0,10,5,5,3,5,5,4
PL,5,4,4,10,2,2,3,2,3,10
PL,3,1,3,10,4,6,1,2,1,8
PL,2,0,3,10,0,10,5,9,10,4
PL,6,3,7,9,2,8,3,6,3,3
PL,3,3,3,10,0,3,4,3,4,4
PL,6,5,6,10,3,6,5,0,0,9
PL,2,2,1,10,3,2,2,3,3,8
PL,7,5,2,10,1,5,0,3,0,7
PL,5,0,0,10,4,8,0,4,0,2
PL,2,2,0,10,2,5,0,0,0,5
PL,7,2,5,8,5,7,2,1,4,6
PL,4,2,5,10,4,6,5,7,5,7
PL,3,2,0,10,0,6,0,0,0,6
PL,2,3,3,6,0,4,0,1,0,9
PL,8,5,1,10,7,7,5,5,0,9
PL,5,3,2,10,2,2,0,2,3,10
PL,5,3,4,10,2,8,5,9,3,9
PL,3,1,5,5,4,1,0,5,2,9
PL,5,5,5,5,5,5,5,5,5,8
PL,4,4,4,4,4,10,10,4,4,10
PL,10,5,0,10,4,6,8,6,6,9
PL,5,4,3,9,5,3,3,5,4,6
PL,3,1,1,9,2,2,0,1,0,6
PL,5,10,5,5,0,4,0,0,0,5
PL,8,3,6,10,1,5,3,2,3,5
PL,6,4,3,10,4,6,4,4,4,6
PL,0,0,0,10,8,1,0,1,0,9
PL,0,0,0,9,4,5,0,0,3,9
PL,2,2,1,10,2,4,1,2,2,4
PL,8,5,0,10,3,5,1,1,1,3
PL,7,2,7,10,2,7,0,1,2,9
PL,6,7,5,9,5,8,1,5,1,9
PL,3,3,0,10,0,5,6,5,6,8
PL,5,3,5,10,3,5,0,0,0,5
PL,3,3,3,8,2,4,3,3,3,8
PL,4,2,2,10,3,3,2,2,3,9
PL,5,5,5,10,1,5,0,3,4,10
PL,0,0,0,10,0,0,0,0,0,10
PL,10,2,0,10,10,10,6,10,8,10
PL,2,1,1,10,1,1,0,0,0,7
PL,5,3,6,7,1,9,2,7,8,8
PL,6,5,4,9,4,7,0,1,0,5
PL,2,1,0,8,2,4,0,0,0,7
PL,2,2,1,10,1,0,0,0,0,8
PL,9,0,0,10,0,8,8,5,5,8
PL,5,3,2,9,4,6,2,1,3,7
PL,6,2,2,10,3,1,0,1,0,7
PL,0,3,0,10,5,3,2,0,0,8
PL,3,5,5,8,2,2,0,2,0,3
PL,5,3,0,10,0,0,2,3,2,5
PL,3,3,1,5,5,5,5,5,5,5
PL,5,4,3,10,4,6,3,4,3,5
PL,3,4,1,10,4,8,0,0,0,5
PL,0,0,0,10,0,0,0,0,0,0
PL,1,1,1,10,1,4,1,0,0,5
PL,0,0,0,9,5,8,5,5,3,7
PL,4,2,4,10,4,6,3,2,2,9
PL,2,1,2,10,1,4,1,1,1,8
PL,5,5,5,10,0,3,4,5,4,10
PL,7,6,5,10,7,7,0,0,2,10
PL,2,3,1,10,0,3,0,0,0,3
PL,10,0,0,10,6,8,2,6,2,6
PL,10,10,0,10,0,10,0,0,0,10
PL,5,5,0,10,5,8,2,2,2,8
PL,5,0,5,5,5,7,0,5,0,5
PL,9,7,3,10,5,2,0,1,0,6
PL,5,3,3,7,5,5,3,3,4,7
PL,1,2,1,8,3,2,0,1,1,7
PL,5,5,5,10,5,5,5,5,5,5
PL,8,0,0,8,4,5,1,2,0,4
PL,8,5,6,10,1,2,0,2,2,9
PL,4,2,0,10,3,4,1,2,1,9
PL,5,5,5,10,1,3,0,1,0,9
PL,8,6,7,10,4,5,4,3,4,8
PL,3,2,3,5,3,4,2,2,1,5
PL,2,2,2,10,2,5,3,1,2,10
PL,5,5,0,10,4,3,0,0,0,8
PL,10,10,10,10,2,6,2,1,2,7
PL,0,0,1,10,5,5,5,5,5,5
PL,6,4,0,10,4,5,3,5,3,7
PL,0,0,0,10,0,0,0,0,0,10
PL,10,5,5,10,3,10,5,5,5,5
PL,5,5,5,8,3,3,0,0,0,5
PL,3,2,1,10,0,0,0,0,0,8
PL,5,5,2,10,4,8,1,3,1,4
PL,3,3,2,10,2,2,0,2,0,8
PL,0,0,0,10,2,5,0,0,6,10
PL,0,0,0,5,4,10,5,4,5,6
PL,3,2,3,10,0,2,0,0,0,2
PL,4,3,2,10,3,4,2,2,1,4
PL,10,9,10,10,2,6,2,2,3,10
PL,8,4,0,9,8,9,6,5,6,9
PL,8,3,3,10,3,8,3,3,8,9
PL,10,10,0,10,2,5,0,2,2,2
PL,10,0,0,10,0,10,10,0,0,10
PL,6,5,6,10,7,8,4,5,4,7
PL,3,2,2,7,1,4,2,3,2,2
PL,0,5,0,10,5,5,1,5,0,10
PL,2,1,2,10,2,0,0,0,0,8
PL,10,0,0,1,1,1,0,0,0,1
PL,4,5,3,5,3,1,2,3,2,6
PL,0,7,0,10,4,4,0,0,0,6
PL,0,0,0,10,5,5,2,0,2,10
PL,0,0,0,10,2,9,2,8,4,10
PL,5,3,4,10,5,5,4,5,5,6
PL,5,3,6,10,8,9,4,7,5,8
PL,3,7,3,10,3,3,0,3,0,5
PL,5,5,6,5,3,8,5,3,4,8
PL,3,4,2,10,3,5,0,0,0,3
PL,6,3,5,10,6,5,8,9,6,8
PL,7,5,7,10,5,5,2,3,2,7
PL,1,0,0,10,0,5,0,3,0,5
PL,3,1,0,10,1,2,3,8,3,8
PL,8,3,8,10,6,6,3,0,3,10
PL,5,5,3,7,3,3,2,3,3,5
PL,5,1,4,10,6,8,2,4,2,8
PL,10,10,0,10,9,7,0,5,0,10
PL,5,2,2,0,3,5,1,0,0,3
PL,5,1,2,5,2,5,1,2,2,5
PL,0,0,0,10,5,7,5,5,5,7
PL,1,2,1,9,0,8,0,3,0,8
PL,1,2,0,5,2,2,0,0,0,3
PL,9,9,5,10,7,7,5,6,5,10
PL,5,3,3,10,2,2,2,2,2,6
PL,3,3,5,5,2,2,1,1,1,4
PL,10,5,5,10,5,6,2,5,3,10
PL,3,1,0,10,3,5,0,0,0,8
PL,10,0,10,10,0,5,5,0,5,5
PL,0,0,0,10,2,1,0,0,0,1
PL,8,3,5,10,1,1,1,1,1,7
PL,0,3,5,10,3,7,0,2,0,5
PL,5,2,3,10,2,6,5,2,4,5
PL,7,5,7,10,6,8,1,5,1,5
PL,3,5,2,10,3,5,2,2,1,8
PL,5,5,0,10,5,8,3,5,3,7
PL,2,1,6,10,0,0,0,0,0,9
PL,4,0,3,10,6,8,2,1,5,10
PL,7,8,6,10,9,7,9,8,7,7
PL,7,8,7,9,9,10,8,8,6,8
PL,10,10,10,10,0,5,0,0,0,9
PL,5,5,6,6,3,5,1,4,1,6
PL,8,3,3,4,4,7,1,3,3,8
PL,5,5,1,9,2,5,5,5,5,5
PL,4,4,1,10,1,5,0,2,0,7
PL,4,4,3,8,5,9,7,6,5,8
PL,3,1,2,10,2,3,0,0,0,2
PL,4,3,3,9,3,5,1,4,2,7
PL,1,2,3,10,1,3,1,0,0,5
PL,7,6,4,6,2,6,1,4,1,5
PL,3,6,4,5,3,7,1,3,1,8
PL,6,5,5,8,3,6,2,3,2,4
PL,0,10,0,10,5,9,0,0,3,8
PL,3,0,0,10,1,0,0,1,0,8
PL,3,1,3,10,5,4,1,3,1,9
PL,5,0,0,10,5,5,0,0,0,5
PL,2,5,2,4,5,5,5,5,5,3
PL,7,3,3,10,3,6,1,3,3,10
PL,5,5,5,10,5,3,1,3,1,5
PL,6,7,4,7,6,5,5,5,4,6
PL,1,1,1,10,5,8,4,5,2,9
PL,5,5,7,7,6,8,5,5,5,5
PL,0,0,0,8,1,3,0,0,0,5
PL,5,5,3,10,0,5,0,0,0,5
PL,7,5,2,7,3,5,2,3,2,8
PL,6,1,3,10,3,6,1,3,1,10
PL,10,5,10,10,7,8,1,7,1,7
PL,10,10,10,10,0,10,0,5,5,0
PL,5,6,5,10,2,6,1,0,1,4
PL,5,2,1,10,6,6,6,6,6,8
PL,4,2,2,7,4,1,0,1,0,9
PL,8,5,5,10,4,10,0,1,1,10
PL,0,5,0,10,2,5,0,1,1,6
PL,8,4,2,10,4,3,4,4,5,5
PL,8,0,7,10,0,5,0,0,0,5
PL,5,4,5,10,0,0,0,0,0,4
PL,6,4,5,10,2,5,1,4,2,7
PL,8,2,5,10,0,1,0,1,0,10
PL,8,4,8,10,5,5,2,0,0,9
PL,8,3,6,1,0,5,3,1,2,8
PL,6,3,4,10,8,10,2,4,4,9
PL,4,4,2,7,4,5,5,4,4,9
PL,5,0,1,10,0,0,0,0,1,4
PL,10,4,10,10,4,9,1,8,1,10
PL,10,5,10,10,5,5,0,1,2,9
PL,6,2,0,10,4,6,2,2,1,4
PL,4,2,2,10,7,6,1,3,1,8
PL,4,3,3,10,5,8,0,1,0,10
PL,3,6,2,10,5,7,3,5,2,7
PL,7,3,7,7,3,3,0,2,0,6
PL,4,4,4,8,7,9,5,7,4,10
PL,0,0,0,10,0,10,0,0,0,4
PL,2,2,1,10,3,6,2,2,6,6
PL,0,0,0,10,3,3,0,0,3,10
PL,10,5,8,10,8,6,2,10,2,10
PL,3,2,2,10,0,2,0,0,0,4
PL,0,0,0,10,0,5,5,6,0,6
PL,0,1,0,10,2,1,0,0,0,5
PL,5,5,5,6,0,5,1,1,1,7
PL,3,4,1,6,7,8,4,6,2,7
PL,0,5,0,10,5,8,3,5,3,9
PL,2,0,0,10,10,10,0,10,0,10
PL,3,2,0,10,3,6,0,2,0,7
PL,5,2,0,10,2,2,2,2,2,8
PL,7,4,8,10,4,4,1,4,1,2
PL,0,0,0,10,0,5,0,5,0,5
PL,5,6,5,8,5,5,3,3,2,6
PL,2,2,3,8,1,9,1,6,2,4
PL,0,0,0,10,0,9,0,5,5,10
PL,8,7,0,5,3,6,0,0,0,0
PL,0,0,0,10,0,0,0,5,5,5
PL,3,4,5,10,5,5,5,6,5,7
PL,0,0,0,10,5,10,6,6,6,10
PL,10,6,5,7,5,5,5,5,5,6
PL,0,10,0,10,0,0,0,5,5,10
PL,4,3,2,10,0,2,0,0,0,7
PL,4,2,3,7,6,5,2,4,3,6
PL,0,10,0,4,10,4,0,0,0,3
PL,6,5,6,10,5,5,5,5,5,8
PL,7,7,7,10,4,6,1,2,5,9
PL,5,5,7,10,0,3,1,2,0,7
PL,10,5,5,10,2,7,2,2,2,8
PL,3,2,1,10,0,1,0,0,0,5
PL,3,2,2,7,4,7,3,3,2,7
PL,6,7,9,9,0,3,0,0,0,3
PL,3,0,3,5,2,1,1,3,1,1
PL,4,5,3,7,2,2,0,0,0,5
PL,4,5,2,5,5,8,3,5,3,7
PL,4,2,4,7,5,5,4,7,3,4
PL,2,1,0,10,6,8,5,5,10,7
PL,5,3,2,10,0,0,0,0,0,8
PL,5,5,0,10,5,10,5,5,5,5
PL,0,0,0,10,10,10,0,0,0,10
PL,2,2,0,7,0,1,0,1,0,1
PL,6,4,3,10,3,3,3,0,3,8
PL,5,5,2,6,5,5,5,5,4,6
PL,7,4,8,10,7,7,3,6,4,5
PL,0,0,0,10,0,0,0,0,0,10
PL,5,5,5,10,1,3,2,6,2,6
PL,8,5,6,10,5,9,5,9,5,5
PL,8,6,6,10,1,3,1,0,2,7
PL,0,0,0,5,0,0,0,1,0,1
PL,5,3,1,10,1,9,0,5,2,10
PL,5,6,4,6,6,6,2,2,1,4
PL,3,2,1,10,2,3,2,4,2,2
PL,5,5,0,10,2,3,1,2,0,10
PL,10,3,7,10,9,10,2,5,3,9
PL,0,0,0,10,5,0,0,1,0,10
PL,6,7,5,10,0,2,0,0,1,5
PL,5,1,6,10,5,2,0,5,0,10
PL,0,0,0,10,5,7,0,4,0,10
PL,5,6,5,10,6,8,4,5,4,8
PL,7,7,6,9,5,5,5,5,5,7
PL,0,0,0,10,3,4,3,3,2,3
PL,8,7,5,10,0,3,0,0,1,9
PL,0,0,0,10,8,5,0,0,5,0
PL,1,0,0,10,1,5,0,1,0,5
PL,0,0,0,10,0,0,0,0,0,9
PL,6,3,6,10,3,6,0,5,0,6
PL,3,4,0,10,2,7,0,0,0,10
PL,10,0,0,10,0,0,0,0,0,0
PL,0,0,0,10,0,10,0,0,0,0
PL,0,0,0,10,1,5,2,2,1,7
PL,10,0,9,0,2,5,0,0,1,4
PL,3,3,3,10,1,2,3,3,4,8
PL,5,7,0,10,4,7,2,2,3,7
PL,6,8,8,9,4,10,0,0,0,9
PL,0,0,0,10,3,3,0,0,0,5
PL,3,3,5,10,5,9,5,5,5,7
PL,5,0,5,10,5,8,0,0,0,5
PL,10,1,1,10,0,0,0,0,0,1
PL,4,4,3,9,2,4,1,3,1,5
PL,0,0,0,10,0,10,0,0,0,2
PL,1,0,2,10,0,5,0,0,3,5
PL,5,1,2,9,3,7,2,2,2,6
PL,5,3,2,10,2,5,2,2,2,8
PL,5,1,0,8,3,3,0,0,5,9
PL,4,4,5,9,4,7,3,5,1,6
PL,3,3,5,10,8,7,0,1,3,10
PL,3,4,2,10,0,1,0,2,0,8
PL,0,0,0,10,0,5,5,5,5,10
PL,7,6,7,10,3,3,1,2,0,5
PL,5,2,3,10,1,1,0,0,0,3
PL,5,3,5,5,2,1,0,4,1,3
PL,3,2,1,10,2,2,0,2,0,6
PL,5,0,5,6,10,10,0,0,0,10
PL,0,3,0,9,2,1,5,4,2,7
PL,10,4,9,5,5,1,2,5,5,7
PL,5,3,3,8,2,5,1,0,1,7
PL,5,9,6,1,5,7,1,5,1,5
PL,5,5,5,10,0,3,0,0,0,10
PL,0,6,0,10,5,7,3,5,3,8
PL,3,3,3,10,2,2,1,2,0,9
PL,6,4,5,10,2,5,0,0,0,6
PL,3,1,0,7,4,6,2,3,2,5
PL,3,3,3,8,3,4,1,1,1,7
PL,3,2,2,10,2,5,0,3,1,9
PL,4,2,2,10,1,0,0,0,0,3
PL,6,5,3,8,2,7,2,4,2,7
PL,2,0,0,10,8,10,6,6,7,8
PL,0,0,0,10,5,6,2,4,2,10
PL,2,2,3,8,1,3,1,2,1,8
PL,2,4,2,6,1,3,1,1,1,7
PL,7,3,3,9,5,7,2,3,2,8
PL,4,2,1,10,0,1,0,0,1,9
PL,7,3,8,10,6,5,5,6,5,7
PL,10,3,0,10,5,5,0,0,0,5
PL,4,3,2,9,5,7,4,5,4,8
PL,5,5,2,10,0,2,2,0,0,5
PL,0,0,0,10,0,6,5,5,0,0
PL,3,2,3,8,0,2,0,0,0,4
PL,8,5,0,10,2,7,0,0,0,3
PL,3,3,3,10,5,6,0,1,0,7
PL,5,5,3,10,8,8,3,5,5,5
PL,1,3,0,10,0,0,0,0,0,7
PL,3,6,7,9,3,6,3,2,2,7
PL,6,5,6,10,4,3,0,0,0,9
PL,5,3,3,10,3,2,1,2,2,9
PL,2,2,0,10,3,3,0,0,0,3
PL,0,0,0,10,2,4,0,1,0,10
PL,4,4,2,9,4,3,1,2,1,4
PL,6,4,3,7,6,3,1,4,2,5
PL,5,5,7,10,3,5,0,3,0,8
PL,0,8,10,5,0,5,0,0,0,10
PL,6,5,3,8,6,7,2,2,1,9
PL,2,5,1,10,8,8,5,5,5,8
PL,0,0,1,10,5,7,2,2,1,7
PL,2,2,2,10,1,3,0,1,1,7
PL,5,1,1,10,3,2,2,3,2,7
PL,4,1,2,10,2,6,0,2,0,7
PL,5,3,4,10,2,0,0,0,3,8
PL,3,3,5,10,5,5,2,2,2,7
PL,5,5,5,10,5,8,1,2,0,10
PL,4,1,3,10,5,8,0,5,0,5
PL,5,5,5,10,5,5,0,5,0,8
PL,5,5,5,7,7,7,5,7,2,7
PL,5,0,0,10,5,8,3,5,3,5
PL,3,2,4,8,0,3,3,5,2,9
PL,1,0,2,10,0,0,0,0,0,2
PL,2,3,2,5,4,7,0,0,0,9
PL,0,0,1,10,1,1,1,3,0,8
PL,4,6,5,9,5,6,2,4,2,6
PL,2,3,2,10,2,5,1,1,1,6
PL,3,2,3,10,4,2,0,0,0,8
PL,7,8,7,9,5,5,5,5,5,6
PL,5,2,5,9,3,5,2,2,2,5
PL,1,0,1,10,4,2,0,2,1,10
PL,2,2,2,8,4,5,2,3,2,6
PL,4,8,7,10,0,3,4,1,4,5
PL,0,0,0,10,4,5,0,3,1,5
PL,5,10,0,10,10,10,5,5,5,10
PL,3,3,3,10,2,5,2,2,2,5
PL,2,2,1,10,2,3,2,2,2,4
PL,5,2,0,8,0,0,0,0,0,8
PL,4,2,2,10,7,7,1,5,3,8
PL,4,3,2,9,2,4,1,3,0,6
PL,5,5,0,10,0,2,0,0,0,7
PL,10,10,10,10,0,2,2,0,2,8
PL,0,2,0,10,5,0,1,0,4,9
PL,9,8,8,10,1,5,1,2,0,5
PL,0,0,0,10,0,5,10,4,10,5
PL,3,3,0,10,0,3,0,0,0,3
PL,5,0,2,3,5,3,0,0,0,5
PL,5,3,8,10,5,3,2,3,5,10
PL,3,3,2,4,5,5,5,3,3,2
PL,8,8,8,10,6,7,5,7,6,9
PL,1,2,3,5,4,0,2,3,3,7
PL,3,5,5,4,0,3,1,3,3,4
PL,7,4,7,8,2,9,3,3,3,3
PL,10,10,0,10,7,10,5,4,5,9
PL,6,6,0,6,5,5,5,5,5,5
PL,2,2,0,8,3,2,2,2,0,4
PL,2,3,0,10,0,0,0,0,0,8
PL,0,0,0,10,3,3,4,3,0,3
PL,5,2,1,10,5,5,1,5,5,9
PL,3,4,0,8,1,3,1,7,1,7
PL,0,0,0,3,3,2,0,0,0,10
PL,5,5,5,4,5,5,2,2,2,3
PL,2,3,3,0,4,7,2,3,4,1
PL,6,1,2,7,5,2,2,5,2,4
PL,2,1,2,10,2,2,2,2,1,3
PL,4,5,0,7,0,5,0,0,0,0
PL,4,4,6,9,5,6,3,3,2,8
PL,1,5,3,10,0,4,0,0,0,8
PL,2,0,0,8,4,5,0,0,0,8
PL,2,2,5,10,1,5,0,0,0,5
PL,2,0,0,10,0,5,0,2,0,10
PL,5,3,3,8,6,7,1,1,1,8
PL,6,5,3,8,3,5,2,2,2,6
PL,5,5,5,10,3,5,0,3,0,8
PL,3,2,5,10,7,7,2,3,2,6
PL,5,0,0,10,0,5,0,0,0,10
PL,10,5,0,10,7,10,7,10,8,10
PL,10,0,0,10,5,0,5,5,5,5
PL,2,1,3,7,5,4,3,5,3,6
PL,5,5,2,8,5,5,5,5,5,5
PL,3,2,2,10,0,0,0,5,0,5
PL,6,4,0,10,5,6,3,5,5,6
PL,4,3,0,9,7,4,4,2,2,9
PL,3,2,3,4,3,5,1,2,2,4
PL,1,9,1,10,8,10,6,8,9,7
PL,2,1,1,6,1,6,0,4,0,4
PL,5,3,3,10,7,7,0,1,0,10
PL,0,0,1,10,3,0,0,0,0,8
PL,6,5,4,5,5,5,5,5,5,5
PL,5,5,5,10,5,8,5,5,5,5
PL,5,7,0,10,5,7,5,5,5,9
PL,5,5,4,10,4,5,2,4,2,7
PL,5,5,0,10,0,8,0,3,2,6
PL,3,0,3,10,2,2,0,0,0,3
PL,2,3,0,10,3,5,2,3,1,2
PL,3,4,3,9,1,2,0,0,1,8
